,id,name,url
104,1808475040,她说 (DJ版),https://music.163.com/song?id=1808475040
105,1808475168,虚拟 (DJ版),https://music.163.com/song?id=1808475168
106,1830735683,光明(DJ咚鼓版),https://music.163.com/song?id=1830735683
107,1852743242,他静悄悄的来过(DJ铭帝版),https://music.163.com/song?id=1852743242
108,1806767799,天空是蔚蓝色(DJ版),https://music.163.com/song?id=1806767799
109,1899679162,南半球与北海道 (DJ德朋版),https://music.163.com/song?id=1899679162
110,410508014,后知后觉,https://music.163.com/song?id=410508014
111,95515,我可以说不,https://music.163.com/song?id=95515
112,376647,细味,https://music.163.com/song?id=376647
113,551340806,说再见了吧,https://music.163.com/song?id=551340806
114,1479759073,原始心态,https://music.163.com/song?id=1479759073
115,36867187,第一眼,https://music.163.com/song?id=36867187
116,28838050,应承,https://music.163.com/song?id=28838050
117,307115,男孩像你,https://music.163.com/song?id=307115
118,191223,晴天 阴天 雨天,https://music.163.com/song?id=191223
119,85786,恋无可恋,https://music.163.com/song?id=85786
120,1834268297,心墙,https://music.163.com/song?id=1834268297
121,1807339743,默(弹鼓版),https://music.163.com/song?id=1807339743
122,1852743242,他静悄悄的来过(DJ铭帝版),https://music.163.com/song?id=1852743242
123,1830705768,雨过之后(DJ热搜版),https://music.163.com/song?id=1830705768
124,1854553480,答案（女声DJ版）,https://music.163.com/song?id=1854553480
125,1806145238,烟火里的尘埃dj,https://music.163.com/song?id=1806145238
126,1831786390,我好像在哪见过你(DJ版),https://music.163.com/song?id=1831786390
127,1828350556,爱人错过（DJ版）,https://music.163.com/song?id=1828350556
128,1831456923,分手就分手(DJ版),https://music.163.com/song?id=1831456923
129,1868380897,她不懂 (Remix),https://music.163.com/song?id=1868380897
130,2048500467,Ishq,https://music.163.com/song?id=2048500467
131,2097101790,Wutan Wutan,https://music.163.com/song?id=2097101790
132,2077305406,Yiglaymu,https://music.163.com/song?id=2077305406
133,2050745135,Ahujan,https://music.163.com/song?id=2050745135
134,2032473171,Almihan,https://music.163.com/song?id=2032473171
135,2086049553,Atlas,https://music.163.com/song?id=2086049553
136,1900009600,Hayat,https://music.163.com/song?id=1900009600
137,2078934462,Mayliga Kuyup Bardim,https://music.163.com/song?id=2078934462
138,2078943649,Yarim Dap,https://music.163.com/song?id=2078943649
139,2072895641,Man,https://music.163.com/song?id=2072895641
140,77437,2002年的第一场雪,https://music.163.com/song?id=77437
141,69840,蓝眼泪,https://music.163.com/song?id=69840
142,34167328,卜卦,https://music.163.com/song?id=34167328
143,2090894063,擦干眼泪爱你,https://music.163.com/song?id=2090894063
144,1997046151,太早（女生深情版）,https://music.163.com/song?id=1997046151
145,5239202,小三,https://music.163.com/song?id=5239202
146,2003637078,怎么会狠心伤害我,https://music.163.com/song?id=2003637078
147,180050,回来我的爱,https://music.163.com/song?id=180050
148,5242750,大海,https://music.163.com/song?id=5242750
149,5280037,中华民谣,https://music.163.com/song?id=5280037
150,25640674,到此为止,https://music.163.com/song?id=25640674
151,66378,人来人往,https://music.163.com/song?id=66378
152,1350079138,終生老友,https://music.163.com/song?id=1350079138
153,32958490,别来无恙,https://music.163.com/song?id=32958490
154,64829,不来也不去,https://music.163.com/song?id=64829
155,27599185,再见不再见,https://music.163.com/song?id=27599185
156,28814293,致少年时代,https://music.163.com/song?id=28814293
157,316407,长信不如短讯,https://music.163.com/song?id=316407
158,511920486,神把眼泪都留给了人,https://music.163.com/song?id=511920486
159,28111262,怯,https://music.163.com/song?id=28111262
160,27646198,董小姐,https://music.163.com/song?id=27646198
161,139703,我想更懂你,https://music.163.com/song?id=139703
162,1423695212,你懂得（完整版）,https://music.163.com/song?id=1423695212
163,65533,红玫瑰,https://music.163.com/song?id=65533
164,2019573476,达尔文,https://music.163.com/song?id=2019573476
165,5248060,达尔文,https://music.163.com/song?id=5248060
166,255667,胆小鬼,https://music.163.com/song?id=255667
167,28403111,特别的人,https://music.163.com/song?id=28403111
168,27937466,忽然之间,https://music.163.com/song?id=27937466
169,1444193524,老人与海,https://music.163.com/song?id=1444193524
170,2058735196,Soysam Kerak 也许是爱,https://music.163.com/song?id=2058735196
171,2050126261,Wola wola,https://music.163.com/song?id=2050126261
172,2040103075,Aypatam Kaldi &Abduwali Tohti,https://music.163.com/song?id=2040103075
173,2033832697,为了谁,https://music.163.com/song?id=2033832697
174,1978498839,Hoxa(xarap nahxisi)酒歌,https://music.163.com/song?id=1978498839
175,1445047883,Ligir Ligir &Abduwali Tohti,https://music.163.com/song?id=1445047883
176,1318140642,Laylihanla,https://music.163.com/song?id=1318140642
177,483891347,KIM,https://music.163.com/song?id=483891347
178,1997597632,Soyguning yalgan(虚假的爱）,https://music.163.com/song?id=1997597632
179,1889739833,Gulyala,https://music.163.com/song?id=1889739833
180,299936,红豆,https://music.163.com/song?id=299936
181,108914,江南,https://music.163.com/song?id=108914
182,85580,童话,https://music.163.com/song?id=85580
183,254574,后来,https://music.163.com/song?id=254574
184,287319,遇见,https://music.163.com/song?id=287319
185,254485,勇气,https://music.163.com/song?id=254485
186,190072,黄昏,https://music.163.com/song?id=190072
187,327584,听海,https://music.163.com/song?id=327584
188,224000,怎样,https://music.163.com/song?id=224000
189,209936,倒带,https://music.163.com/song?id=209936
190,2031796212,只是回忆加了分 （0.8x）,https://music.163.com/song?id=2031796212
191,1454479718,ⁱ ʰᵃᵗᵉ ᵐʸˢᵉˡᶠ,https://music.163.com/song?id=1454479718
192,2092278550,其次是其次,https://music.163.com/song?id=2092278550
193,2065837670,越界,https://music.163.com/song?id=2065837670
194,2086746916,L'amour du café,https://music.163.com/song?id=2086746916
195,2088758588,POETIC CHARM(CHINA PHONK),https://music.163.com/song?id=2088758588
196,2075085216,Damien(Phonk House),https://music.163.com/song?id=2075085216
197,2086745068,蔚蓝地平线,https://music.163.com/song?id=2086745068
198,1814119049,怎么办我爱你,https://music.163.com/song?id=1814119049
199,34586275,海誓山盟,https://music.163.com/song?id=34586275
