古风,"[('那', 5), ('一', 5), ('我', 4), ('是', 2), ('谁', 2), ('你', 2), ('又', 2), ('要', 2), ('做', 2), ('枝', 2), ('前', 2), ('烽烟', 1), ('中', 1), ('守护', 1), ('的', 1), ('江山', 1), ('战火', 1), ('诉说', 1), ('着', 1), ('离乱', 1)]"
古风,"[('一', 14), ('以', 13), ('他', 12), ('我', 7), ('多少', 6), ('与', 6), ('了', 6), ('在', 5), ('说', 5), ('着', 4), ('人间', 4), ('看', 3), ('四起', 3), ('家国', 3), ('零落', 3), ('江湖', 3), ('漂泊', 3), ('锦书', 3), ('难托', 3), ('今朝', 3)]"
古风,"[('是', 8), ('谁', 8), ('与', 5), ('不', 4), ('对', 4), ('陌上', 4), ('君', 4), ('共', 3), ('等', 3), ('到', 3), ('人', 3), ('中新', 2), ('蕊盼', 2), ('去岁', 2), ('庆', 2), ('人间', 2), ('祥瑞宝', 2), ('钗玉', 2), ('珮琼', 2), ('枝点', 2)]"
古风,"[('等', 12), ('于是', 12), ('你', 6), ('将', 4), ('不过', 4), ('大雨', 3), ('小时', 3), ('姑娘', 3), ('为', 3), ('冥冥相遇', 3), ('又', 3), ('别离', 3), ('原', 3), ('曾', 3), ('在', 3), ('这里', 3), ('挑新', 3), ('藤虫', 3), ('羽方', 3), ('得', 3)]"
古风,"[('惹', 4), ('一', 4), ('还', 3), ('边疆', 2), ('志文', 2), ('微寒', 2), ('厢', 2), ('粉黛', 2), ('又', 2), ('愁眉', 2), ('对', 2), ('镜梳', 2), ('妆探', 2), ('听', 2), ('人声鼎沸', 2), ('多情', 2), ('自', 2), ('是', 2), ('多', 2), ('沾', 2)]"
古风,"[('萧燃', 4), ('月光', 4), ('人', 4), ('一', 4), ('其', 3), ('漠罗洋', 3), ('作词', 2), ('作曲', 2), ('编曲卡', 2), ('统筹', 2), ('音乐', 2), ('营销', 2), ('发行', 2), ('孑然一身', 2), ('中', 2), ('酒镜', 2), ('上', 2), ('愁', 2), ('思独', 2), ('吟', 2)]"
古风,"[('那', 5), ('一', 5), ('我', 4), ('是', 2), ('谁', 2), ('你', 2), ('又', 2), ('要', 2), ('做', 2), ('枝', 2), ('前', 2), ('烽烟', 1), ('中', 1), ('守护', 1), ('的', 1), ('江山', 1), ('战火', 1), ('诉说', 1), ('着', 1), ('离乱', 1)]"
古风,"[('一', 14), ('以', 13), ('他', 12), ('我', 7), ('多少', 6), ('与', 6), ('了', 6), ('在', 5), ('说', 5), ('着', 4), ('人间', 4), ('看', 3), ('四起', 3), ('家国', 3), ('零落', 3), ('江湖', 3), ('漂泊', 3), ('锦书', 3), ('难托', 3), ('今朝', 3)]"
古风,"[('是', 8), ('谁', 8), ('与', 5), ('不', 4), ('对', 4), ('陌上', 4), ('君', 4), ('共', 3), ('等', 3), ('到', 3), ('人', 3), ('中新', 2), ('蕊盼', 2), ('去岁', 2), ('庆', 2), ('人间', 2), ('祥瑞宝', 2), ('钗玉', 2), ('珮琼', 2), ('枝点', 2)]"
古风,"[('等', 12), ('于是', 12), ('你', 6), ('将', 4), ('不过', 4), ('大雨', 3), ('小时', 3), ('姑娘', 3), ('为', 3), ('冥冥相遇', 3), ('又', 3), ('别离', 3), ('原', 3), ('曾', 3), ('在', 3), ('这里', 3), ('挑新', 3), ('藤虫', 3), ('羽方', 3), ('得', 3)]"
古风,"[('惹', 4), ('一', 4), ('还', 3), ('边疆', 2), ('志文', 2), ('微寒', 2), ('厢', 2), ('粉黛', 2), ('又', 2), ('愁眉', 2), ('对', 2), ('镜梳', 2), ('妆探', 2), ('听', 2), ('人声鼎沸', 2), ('多情', 2), ('自', 2), ('是', 2), ('多', 2), ('沾', 2)]"
古风,"[('萧燃', 4), ('月光', 4), ('人', 4), ('一', 4), ('其', 3), ('漠罗洋', 3), ('作词', 2), ('作曲', 2), ('编曲卡', 2), ('统筹', 2), ('音乐', 2), ('营销', 2), ('发行', 2), ('孑然一身', 2), ('中', 2), ('酒镜', 2), ('上', 2), ('愁', 2), ('思独', 2), ('吟', 2)]"
古风,"[('那', 5), ('一', 5), ('我', 4), ('是', 2), ('谁', 2), ('你', 2), ('又', 2), ('要', 2), ('做', 2), ('枝', 2), ('前', 2), ('烽烟', 1), ('中', 1), ('守护', 1), ('的', 1), ('江山', 1), ('战火', 1), ('诉说', 1), ('着', 1), ('离乱', 1)]"
古风,"[('一', 14), ('以', 13), ('他', 12), ('我', 7), ('多少', 6), ('与', 6), ('了', 6), ('在', 5), ('说', 5), ('着', 4), ('人间', 4), ('看', 3), ('四起', 3), ('家国', 3), ('零落', 3), ('江湖', 3), ('漂泊', 3), ('锦书', 3), ('难托', 3), ('今朝', 3)]"
古风,"[('惹', 4), ('一', 4), ('还', 3), ('边疆', 2), ('志文', 2), ('微寒', 2), ('厢', 2), ('粉黛', 2), ('又', 2), ('愁眉', 2), ('对', 2), ('镜梳', 2), ('妆探', 2), ('听', 2), ('人声鼎沸', 2), ('多情', 2), ('自', 2), ('是', 2), ('多', 2), ('沾', 2)]"
古风,"[('萧燃', 4), ('月光', 4), ('人', 4), ('一', 4), ('其', 3), ('漠罗洋', 3), ('作词', 2), ('作曲', 2), ('编曲卡', 2), ('统筹', 2), ('音乐', 2), ('营销', 2), ('发行', 2), ('孑然一身', 2), ('中', 2), ('酒镜', 2), ('上', 2), ('愁', 2), ('思独', 2), ('吟', 2)]"
民谣,"[('惹', 4), ('一', 4), ('还', 3), ('边疆', 2), ('志文', 2), ('微寒', 2), ('厢', 2), ('粉黛', 2), ('又', 2), ('愁眉', 2), ('对', 2), ('镜梳', 2), ('妆探', 2), ('听', 2), ('人声鼎沸', 2), ('多情', 2), ('自', 2), ('是', 2), ('多', 2), ('沾', 2)]"
民谣,"[('萧燃', 4), ('月光', 4), ('人', 4), ('一', 4), ('其', 3), ('漠罗洋', 3), ('作词', 2), ('作曲', 2), ('编曲卡', 2), ('统筹', 2), ('音乐', 2), ('营销', 2), ('发行', 2), ('孑然一身', 2), ('中', 2), ('酒镜', 2), ('上', 2), ('愁', 2), ('思独', 2), ('吟', 2)]"
民谣,"[('那', 5), ('一', 5), ('我', 4), ('是', 2), ('谁', 2), ('你', 2), ('又', 2), ('要', 2), ('做', 2), ('枝', 2), ('前', 2), ('烽烟', 1), ('中', 1), ('守护', 1), ('的', 1), ('江山', 1), ('战火', 1), ('诉说', 1), ('着', 1), ('离乱', 1)]"
民谣,"[('一', 14), ('以', 13), ('他', 12), ('我', 7), ('多少', 6), ('与', 6), ('了', 6), ('在', 5), ('说', 5), ('着', 4), ('人间', 4), ('看', 3), ('四起', 3), ('家国', 3), ('零落', 3), ('江湖', 3), ('漂泊', 3), ('锦书', 3), ('难托', 3), ('今朝', 3)]"
民谣,"[('是', 8), ('谁', 8), ('与', 5), ('不', 4), ('对', 4), ('陌上', 4), ('君', 4), ('共', 3), ('等', 3), ('到', 3), ('人', 3), ('中新', 2), ('蕊盼', 2), ('去岁', 2), ('庆', 2), ('人间', 2), ('祥瑞宝', 2), ('钗玉', 2), ('珮琼', 2), ('枝点', 2)]"
民谣,"[('惹', 4), ('一', 4), ('还', 3), ('边疆', 2), ('志文', 2), ('微寒', 2), ('厢', 2), ('粉黛', 2), ('又', 2), ('愁眉', 2), ('对', 2), ('镜梳', 2), ('妆探', 2), ('听', 2), ('人声鼎沸', 2), ('多情', 2), ('自', 2), ('是', 2), ('多', 2), ('沾', 2)]"
民谣,"[('的', 11), ('我', 6), ('呀', 5), ('在', 4), ('待风', 4), ('将', 4), ('她', 4), ('埋葬', 4), ('咿呀咿', 4), ('又', 3), ('你', 3), ('那些', 3), ('日子', 3), ('朴树', 2), ('张亚东', 2), ('已', 2), ('去', 2), ('像', 2), ('没', 2), ('发生', 2)]"
民谣,"[('我', 15), ('着', 11), ('也', 8), ('骑', 8), ('风神', 8), ('要', 7), ('就', 7), ('呐', 7), ('捱', 7), ('子弟', 7), ('呀', 7), ('是', 6), ('有', 6), ('会', 6), ('又', 5), ('做', 5), ('系', 5), ('过', 5), ('下', 5), ('这', 5)]"
民谣,"[('娃娃', 8), ('泥', 7), ('她', 6), ('不', 4), ('个', 4), ('是', 3), ('眼睛', 2), ('会', 2), ('眨', 2), ('嘴巴', 2), ('说话', 2), ('泥娃娃', 2), ('没有', 2), ('妈妈', 2), ('爸爸', 2), ('我', 2), ('做', 2), ('不是', 1), ('真', 1), ('他', 1)]"
民谣,"[('我', 22), ('的', 10), ('是', 8), ('在', 7), ('你', 6), ('为', 5), ('能', 5), ('啊', 5), ('这', 4), ('耀眼', 4), ('瞬间', 4), ('划过', 4), ('天边', 4), ('刹那', 4), ('火焰', 4), ('不顾一切', 4), ('将', 4), ('熄灭', 4), ('永不', 4), ('再', 4)]"
民谣,"[('啊', 15), ('啦', 13), ('年', 6), ('的', 5), ('十', 4), ('不', 4), ('不知', 4), ('亲像', 4), ('讲', 3), ('我', 3), ('水', 2), ('流东', 2), ('水流', 2), ('西流晚', 2), ('几', 2), ('行', 2), ('得', 2), ('鬼', 2), ('还', 2), ('旧年', 2)]"
民谣,"[('惹', 4), ('一', 4), ('还', 3), ('边疆', 2), ('志文', 2), ('微寒', 2), ('厢', 2), ('粉黛', 2), ('又', 2), ('愁眉', 2), ('对', 2), ('镜梳', 2), ('妆探', 2), ('听', 2), ('人声鼎沸', 2), ('多情', 2), ('自', 2), ('是', 2), ('多', 2), ('沾', 2)]"
民谣,"[('的', 11), ('我', 6), ('呀', 5), ('在', 4), ('待风', 4), ('将', 4), ('她', 4), ('埋葬', 4), ('咿呀咿', 4), ('又', 3), ('你', 3), ('那些', 3), ('日子', 3), ('朴树', 2), ('张亚东', 2), ('已', 2), ('去', 2), ('像', 2), ('没', 2), ('发生', 2)]"
民谣,"[('娃娃', 8), ('泥', 7), ('她', 6), ('不', 4), ('个', 4), ('是', 3), ('眼睛', 2), ('会', 2), ('眨', 2), ('嘴巴', 2), ('说话', 2), ('泥娃娃', 2), ('没有', 2), ('妈妈', 2), ('爸爸', 2), ('我', 2), ('做', 2), ('不是', 1), ('真', 1), ('他', 1)]"
民谣,"[('我', 22), ('的', 10), ('是', 8), ('在', 7), ('你', 6), ('为', 5), ('能', 5), ('啊', 5), ('这', 4), ('耀眼', 4), ('瞬间', 4), ('划过', 4), ('天边', 4), ('刹那', 4), ('火焰', 4), ('不顾一切', 4), ('将', 4), ('熄灭', 4), ('永不', 4), ('再', 4)]"
民谣,"[('啊', 15), ('啦', 13), ('年', 6), ('的', 5), ('十', 4), ('不', 4), ('不知', 4), ('亲像', 4), ('讲', 3), ('我', 3), ('水', 2), ('流东', 2), ('水流', 2), ('西流晚', 2), ('几', 2), ('行', 2), ('得', 2), ('鬼', 2), ('还', 2), ('旧年', 2)]"
民谣,"[('惹', 4), ('一', 4), ('还', 3), ('边疆', 2), ('志文', 2), ('微寒', 2), ('厢', 2), ('粉黛', 2), ('又', 2), ('愁眉', 2), ('对', 2), ('镜梳', 2), ('妆探', 2), ('听', 2), ('人声鼎沸', 2), ('多情', 2), ('自', 2), ('是', 2), ('多', 2), ('沾', 2)]"
民谣,"[('的', 11), ('我', 6), ('呀', 5), ('在', 4), ('待风', 4), ('将', 4), ('她', 4), ('埋葬', 4), ('咿呀咿', 4), ('又', 3), ('你', 3), ('那些', 3), ('日子', 3), ('朴树', 2), ('张亚东', 2), ('已', 2), ('去', 2), ('像', 2), ('没', 2), ('发生', 2)]"
民谣,"[('我', 15), ('着', 11), ('也', 8), ('骑', 8), ('风神', 8), ('要', 7), ('就', 7), ('呐', 7), ('捱', 7), ('子弟', 7), ('呀', 7), ('是', 6), ('有', 6), ('会', 6), ('又', 5), ('做', 5), ('系', 5), ('过', 5), ('下', 5), ('这', 5)]"
民谣,"[('娃娃', 8), ('泥', 7), ('她', 6), ('不', 4), ('个', 4), ('是', 3), ('眼睛', 2), ('会', 2), ('眨', 2), ('嘴巴', 2), ('说话', 2), ('泥娃娃', 2), ('没有', 2), ('妈妈', 2), ('爸爸', 2), ('我', 2), ('做', 2), ('不是', 1), ('真', 1), ('他', 1)]"
流行,"[('吧', 20), ('走', 18), ('的', 12), ('也', 8), ('我', 7), ('自己', 6), ('曾', 6), ('她', 5), ('为', 4), ('爱', 4), ('代价', 4), ('着', 4), ('难免', 4), ('心中', 3), ('人', 3), ('总', 3), ('要', 3), ('学', 3), ('长大', 3), ('人生', 3)]"
流行,"[('你', 15), ('他', 14), ('有', 8), ('眼角', 7), ('眉梢', 7), ('不是', 7), ('如果', 6), ('所谓', 6), ('一场误会', 6), ('不要', 4), ('以为', 4), ('谁', 4), ('的', 4), ('不', 4), ('只要', 3), ('爱', 3), ('笑容', 3), ('和', 3), ('相随', 3), ('胸膛', 3)]"
流行,"[('花', 10), ('女人', 10), ('我', 9), ('来', 5), ('有', 5), ('一', 5), ('在', 5), ('的', 4), ('如', 4), ('花花似梦', 4), ('朵', 3), ('摇曳', 3), ('红尘', 3), ('中', 3), ('随', 3), ('风', 3), ('轻轻', 3), ('摆动', 3), ('不', 3), ('过', 3)]"
流行,"[('我', 28), ('你', 22), ('的', 20), ('了', 15), ('放', 9), ('吧', 9), ('不', 7), ('忘', 6), ('那', 5), ('在', 5), ('相见不如', 4), ('怀念', 4), ('就算', 4), ('了解', 4), ('对', 4), ('活', 4), ('让', 4), ('着', 4), ('会', 4), ('一切', 3)]"
流行,"[('的', 15), ('你', 8), ('我', 8), ('曾', 5), ('在', 5), ('能', 4), ('里', 4), ('也', 4), ('为了', 3), ('将', 3), ('着', 3), ('多', 3), ('盼', 3), ('送君千里', 3), ('直到', 3), ('山穷水尽', 3), ('一生', 3), ('和', 3), ('相依', 3), ('李宗盛', 2)]"
流行,"[('吧', 20), ('走', 18), ('的', 12), ('也', 8), ('我', 7), ('自己', 6), ('曾', 6), ('她', 5), ('为', 4), ('爱', 4), ('代价', 4), ('着', 4), ('难免', 4), ('心中', 3), ('人', 3), ('总', 3), ('要', 3), ('学', 3), ('长大', 3), ('人生', 3)]"
流行,"[('你', 15), ('他', 14), ('有', 8), ('眼角', 7), ('眉梢', 7), ('不是', 7), ('如果', 6), ('所谓', 6), ('一场误会', 6), ('不要', 4), ('以为', 4), ('谁', 4), ('的', 4), ('不', 4), ('只要', 3), ('爱', 3), ('笑容', 3), ('和', 3), ('相随', 3), ('胸膛', 3)]"
流行,"[('花', 10), ('女人', 10), ('我', 9), ('来', 5), ('有', 5), ('一', 5), ('在', 5), ('的', 4), ('如', 4), ('花花似梦', 4), ('朵', 3), ('摇曳', 3), ('红尘', 3), ('中', 3), ('随', 3), ('风', 3), ('轻轻', 3), ('摆动', 3), ('不', 3), ('过', 3)]"
流行,"[('我', 28), ('你', 22), ('的', 20), ('了', 15), ('放', 9), ('吧', 9), ('不', 7), ('忘', 6), ('那', 5), ('在', 5), ('相见不如', 4), ('怀念', 4), ('就算', 4), ('了解', 4), ('对', 4), ('活', 4), ('让', 4), ('着', 4), ('会', 4), ('一切', 3)]"
流行,"[('的', 15), ('你', 8), ('我', 8), ('曾', 5), ('在', 5), ('能', 4), ('里', 4), ('也', 4), ('为了', 3), ('将', 3), ('着', 3), ('多', 3), ('盼', 3), ('送君千里', 3), ('直到', 3), ('山穷水尽', 3), ('一生', 3), ('和', 3), ('相依', 3), ('李宗盛', 2)]"
流行,"[('吧', 20), ('走', 18), ('的', 12), ('也', 8), ('我', 7), ('自己', 6), ('曾', 6), ('她', 5), ('为', 4), ('爱', 4), ('代价', 4), ('着', 4), ('难免', 4), ('心中', 3), ('人', 3), ('总', 3), ('要', 3), ('学', 3), ('长大', 3), ('人生', 3)]"
流行,"[('你', 15), ('他', 14), ('有', 8), ('眼角', 7), ('眉梢', 7), ('不是', 7), ('如果', 6), ('所谓', 6), ('一场误会', 6), ('不要', 4), ('以为', 4), ('谁', 4), ('的', 4), ('不', 4), ('只要', 3), ('爱', 3), ('笑容', 3), ('和', 3), ('相随', 3), ('胸膛', 3)]"
流行,"[('花', 10), ('女人', 10), ('我', 9), ('来', 5), ('有', 5), ('一', 5), ('在', 5), ('的', 4), ('如', 4), ('花花似梦', 4), ('朵', 3), ('摇曳', 3), ('红尘', 3), ('中', 3), ('随', 3), ('风', 3), ('轻轻', 3), ('摆动', 3), ('不', 3), ('过', 3)]"
流行,"[('我', 28), ('你', 22), ('的', 20), ('了', 15), ('放', 9), ('吧', 9), ('不', 7), ('忘', 6), ('那', 5), ('在', 5), ('相见不如', 4), ('怀念', 4), ('就算', 4), ('了解', 4), ('对', 4), ('活', 4), ('让', 4), ('着', 4), ('会', 4), ('一切', 3)]"
流行,"[('的', 15), ('你', 8), ('我', 8), ('曾', 5), ('在', 5), ('能', 4), ('里', 4), ('也', 4), ('为了', 3), ('将', 3), ('着', 3), ('多', 3), ('盼', 3), ('送君千里', 3), ('直到', 3), ('山穷水尽', 3), ('一生', 3), ('和', 3), ('相依', 3), ('李宗盛', 2)]"
流行,"[('你', 15), ('他', 14), ('有', 8), ('眼角', 7), ('眉梢', 7), ('不是', 7), ('如果', 6), ('所谓', 6), ('一场误会', 6), ('不要', 4), ('以为', 4), ('谁', 4), ('的', 4), ('不', 4), ('只要', 3), ('爱', 3), ('笑容', 3), ('和', 3), ('相随', 3), ('胸膛', 3)]"
流行,"[('花', 10), ('女人', 10), ('我', 9), ('来', 5), ('有', 5), ('一', 5), ('在', 5), ('的', 4), ('如', 4), ('花花似梦', 4), ('朵', 3), ('摇曳', 3), ('红尘', 3), ('中', 3), ('随', 3), ('风', 3), ('轻轻', 3), ('摆动', 3), ('不', 3), ('过', 3)]"
流行,"[('我', 28), ('你', 22), ('的', 20), ('了', 15), ('放', 9), ('吧', 9), ('不', 7), ('忘', 6), ('那', 5), ('在', 5), ('相见不如', 4), ('怀念', 4), ('就算', 4), ('了解', 4), ('对', 4), ('活', 4), ('让', 4), ('着', 4), ('会', 4), ('一切', 3)]"
流行,"[('的', 15), ('你', 8), ('我', 8), ('曾', 5), ('在', 5), ('能', 4), ('里', 4), ('也', 4), ('为了', 3), ('将', 3), ('着', 3), ('多', 3), ('盼', 3), ('送君千里', 3), ('直到', 3), ('山穷水尽', 3), ('一生', 3), ('和', 3), ('相依', 3), ('李宗盛', 2)]"
流行,"[('吧', 20), ('走', 18), ('的', 12), ('也', 8), ('我', 7), ('自己', 6), ('曾', 6), ('她', 5), ('为', 4), ('爱', 4), ('代价', 4), ('着', 4), ('难免', 4), ('心中', 3), ('人', 3), ('总', 3), ('要', 3), ('学', 3), ('长大', 3), ('人生', 3)]"
流行,"[('你', 15), ('他', 14), ('有', 8), ('眼角', 7), ('眉梢', 7), ('不是', 7), ('如果', 6), ('所谓', 6), ('一场误会', 6), ('不要', 4), ('以为', 4), ('谁', 4), ('的', 4), ('不', 4), ('只要', 3), ('爱', 3), ('笑容', 3), ('和', 3), ('相随', 3), ('胸膛', 3)]"
流行,"[('花', 10), ('女人', 10), ('我', 9), ('来', 5), ('有', 5), ('一', 5), ('在', 5), ('的', 4), ('如', 4), ('花花似梦', 4), ('朵', 3), ('摇曳', 3), ('红尘', 3), ('中', 3), ('随', 3), ('风', 3), ('轻轻', 3), ('摆动', 3), ('不', 3), ('过', 3)]"
流行,"[('我', 28), ('你', 22), ('的', 20), ('了', 15), ('放', 9), ('吧', 9), ('不', 7), ('忘', 6), ('那', 5), ('在', 5), ('相见不如', 4), ('怀念', 4), ('就算', 4), ('了解', 4), ('对', 4), ('活', 4), ('让', 4), ('着', 4), ('会', 4), ('一切', 3)]"
流行,"[('的', 15), ('你', 8), ('我', 8), ('曾', 5), ('在', 5), ('能', 4), ('里', 4), ('也', 4), ('为了', 3), ('将', 3), ('着', 3), ('多', 3), ('盼', 3), ('送君千里', 3), ('直到', 3), ('山穷水尽', 3), ('一生', 3), ('和', 3), ('相依', 3), ('李宗盛', 2)]"
流行,"[('吧', 20), ('走', 18), ('的', 12), ('也', 8), ('我', 7), ('自己', 6), ('曾', 6), ('她', 5), ('为', 4), ('爱', 4), ('代价', 4), ('着', 4), ('难免', 4), ('心中', 3), ('人', 3), ('总', 3), ('要', 3), ('学', 3), ('长大', 3), ('人生', 3)]"
流行,"[('你', 15), ('他', 14), ('有', 8), ('眼角', 7), ('眉梢', 7), ('不是', 7), ('如果', 6), ('所谓', 6), ('一场误会', 6), ('不要', 4), ('以为', 4), ('谁', 4), ('的', 4), ('不', 4), ('只要', 3), ('爱', 3), ('笑容', 3), ('和', 3), ('相随', 3), ('胸膛', 3)]"
流行,"[('花', 10), ('女人', 10), ('我', 9), ('来', 5), ('有', 5), ('一', 5), ('在', 5), ('的', 4), ('如', 4), ('花花似梦', 4), ('朵', 3), ('摇曳', 3), ('红尘', 3), ('中', 3), ('随', 3), ('风', 3), ('轻轻', 3), ('摆动', 3), ('不', 3), ('过', 3)]"
流行,"[('我', 28), ('你', 22), ('的', 20), ('了', 15), ('放', 9), ('吧', 9), ('不', 7), ('忘', 6), ('那', 5), ('在', 5), ('相见不如', 4), ('怀念', 4), ('就算', 4), ('了解', 4), ('对', 4), ('活', 4), ('让', 4), ('着', 4), ('会', 4), ('一切', 3)]"
流行,"[('的', 15), ('你', 8), ('我', 8), ('曾', 5), ('在', 5), ('能', 4), ('里', 4), ('也', 4), ('为了', 3), ('将', 3), ('着', 3), ('多', 3), ('盼', 3), ('送君千里', 3), ('直到', 3), ('山穷水尽', 3), ('一生', 3), ('和', 3), ('相依', 3), ('李宗盛', 2)]"
说唱,"[('不', 31), ('你', 20), ('都', 16), ('的', 14), ('在', 13), ('我', 9), ('但', 8), ('气氛', 7), ('尴尬', 7), ('他', 7), ('谁', 6), ('戳破', 6), ('得过且过', 6), ('的话', 6), ('想', 5), ('知道', 4), ('算是', 4), ('错', 4), ('两', 4), ('个人', 4)]"
说唱,"[('的', 22), ('你', 20), ('我', 12), ('人', 11), ('怎样', 9), ('多', 9), ('想', 7), ('不', 7), ('一个', 6), ('能', 6), ('要', 6), ('别', 6), ('说', 6), ('让', 5), ('好', 4), ('谁', 4), ('到', 3), ('雨', 3), ('夜', 3), ('更', 3)]"
说唱,"[('我', 17), ('的', 13), ('有', 8), ('在', 8), ('三', 6), ('还', 5), ('他们', 4), ('就', 4), ('你', 3), ('不', 3), ('都', 3), ('我们', 3), ('走', 3), ('这', 3), ('现在', 3), ('像', 3), ('城市', 3), ('踏', 3), ('过', 3), ('高山', 3)]"
说唱,"[('作词', 1), ('作曲', 1)]"
说唱,"[('我', 34), ('在', 11), ('的', 10), ('不', 10), ('保持', 10), ('危险', 9), ('冷静', 9), ('安全感', 9), ('在于', 8), ('会', 7), ('你', 6), ('边缘', 6), ('需要', 5), ('总是', 4), ('关键点', 4), ('但', 4), ('一转眼', 4), ('马上', 4), ('消失殆尽', 4), ('网易', 3)]"
说唱,"[('的', 22), ('你', 20), ('我', 12), ('人', 11), ('怎样', 9), ('多', 9), ('想', 7), ('不', 7), ('一个', 6), ('能', 6), ('要', 6), ('别', 6), ('说', 6), ('让', 5), ('好', 4), ('谁', 4), ('到', 3), ('雨', 3), ('夜', 3), ('更', 3)]"
